Date,State,Cases_Total,Cases_White,Cases_Black,Cases_LatinX,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
2020-05-24,MP,22,,,,,,,,,22.0,,,,2.0,,,,,,,,,2.0,,,
2020-05-24,MS,13252,3859,7121.0,722.0,51.0,485.0,,,539.0,475.0,722.0,10436.0,2094,625.0,268.0,327.0,8.0,0.0,21.0,,,1.0,0.0,8.0,599.0,18.0
2020-05-24,MT,479,437,2.0,,1.0,30.0,,,5.0,4.0,19.0,441.0,19,16.0,12.0,,,,4.0,,,,,,,
2020-05-24,NC,23222,9266,5412.0,,491.0,177.0,59.0,,1912.0,5905.0,5557.0,10649.0,7016,744.0,413.0,253.0,,9.0,2.0,1.0,,27.0,39.0,34.0,590.0,120.0
2020-05-24,ND,2418,,,,,,,,,2418.0,,,,53.0,,,,,,,,,53.0,,,
2020-05-24,NE,12134,,,,,,,,,12134.0,,,,150.0,,,,,,,,,150.0,,,
2020-05-24,NH,4149,1981,150.0,233.0,80.0,,,,253.0,1452.0,233.0,2464.0,1452,209.0,88.0,0.0,4.0,0.0,,,,10.0,107.0,4.0,98.0,107.0
2020-05-24,NJ,154154,29952,14600.0,25130.0,4216.0,,,,9566.0,70690.0,25130.0,58334.0,70690,11133.0,5749.0,1992.0,2078.0,581.0,,,,366.0,734.0,2078.0,8688.0,734.0
2020-05-24,NM,6943,825,181.0,1592.0,45.0,4015.0,,,,285.0,1592.0,5066.0,285,317.0,,,,,,,,,317.0,,,
2020-05-24,NV,7770,1865,607.0,2008.0,602.0,37.0,,,,2651.0,2008.0,3111.0,2651,394.0,180.0,51.0,61.0,60.0,1.0,,,,41.0,61.0,292.0,41.0
2020-05-24,NY,361515,,,,,,,,,361515.0,,,,23391.0,7532.0,5585.0,5768.0,1526.0,,,,1742.0,1238.0,5768.0,16385.0,1238.0
2020-05-24,OH,31911,16386,8093.0,,720.0,26.0,88.0,1126.0,2054.0,3418.0,2117.0,21335.0,8459,1969.0,1522.0,344.0,,16.0,,,25.0,16.0,45.0,31.0,1855.0,83.0
2020-05-24,OK,6037,3921,564.0,,155.0,370.0,,,240.0,787.0,1111.0,3908.0,1018,311.0,240.0,26.0,,2.0,21.0,,,7.0,15.0,7.0,273.0,31.0
2020-05-24,OR,3927,1842,86.0,,135.0,67.0,47.0,70.0,1023.0,657.0,1162.0,2103.0,662,148.0,100.0,6.0,,7.0,3.0,1.0,2.0,9.0,20.0,12.0,108.0,28.0
2020-05-24,PA,67713,18069,8136.0,,914.0,,,,380.0,40214.0,,,,5124.0,3615.0,1010.0,,125.0,,,,234.0,140.0,268.0,4716.0,140.0
2020-05-24,PR,3189,,,,,,,,,3189.0,,,,127.0,,,,,,,,,127.0,,,
2020-05-24,RI,14065,3153,1078.0,3568.0,,,,248.0,331.0,5687.0,3568.0,4810.0,5687,608.0,454.0,27.0,54.0,,,,0.0,5.0,68.0,54.0,486.0,68.0
2020-05-24,SC,10096,3685,3948.0,,87.0,,,,438.0,1935.0,778.0,6401.0,2829,435.0,215.0,162.0,,4.0,,,,4.0,49.0,7.0,341.0,89.0
2020-05-24,SD,4563,1380,889.0,782.0,522.0,396.0,,,594.0,0.0,782.0,3781.0,0,50.0,,,,,,,,,50.0,,,
2020-05-24,TN,20145,8040,4139.0,,387.0,,,,2002.0,5577.0,3578.0,10011.0,6556,336.0,195.0,112.0,,7.0,,,,13.0,9.0,20.0,300.0,16.0
2020-05-24,TX,55348,4040,2266.0,5806.0,493.0,,,,96.0,42647.0,5806.0,6895.0,42647,1519.0,180.0,67.0,121.0,6.0,,,,2.0,1143.0,121.0,255.0,1143.0
2020-05-24,UT,8392,3244,272.0,,202.0,300.0,314.0,,947.0,783.0,3221.0,4388.0,783,97.0,,,,,,,,,97.0,,,
2020-05-24,VA,36244,11686,5409.0,,,,,,7894.0,11255.0,11371.0,12677.0,12196,1171.0,637.0,241.0,,,,,,135.0,158.0,93.0,840.0,238.0
2020-05-24,VI,69,,,,,,,,,69.0,,,,6.0,,,,,,,,,6.0,,,
2020-05-24,VT,956,875,27.0,,11.0,1.0,,,12.0,30.0,26.0,828.0,102,54.0,50.0,,,2.0,,,,2.0,0.0,0.0,54.0,0.0
2020-05-24,WA,19828,5678,940.0,5145.0,1071.0,182.0,305.0,244.0,260.0,6003.0,5145.0,8680.0,6003,1061.0,686.0,31.0,87.0,91.0,8.0,7.0,13.0,20.0,118.0,87.0,856.0,118.0
2020-05-24,WI,15277,8043,3024.0,,577.0,173.0,,,1875.0,1585.0,5001.0,8605.0,1671,510.0,339.0,139.0,,13.0,8.0,,,2.0,9.0,45.0,457.0,8.0
2020-05-24,WV,1771,1420,124.0,,,,,,227.0,0.0,,,,72.0,58.0,3.0,,,,,,,11.0,,,
2020-05-24,WY,638,306,8.0,74.0,5.0,202.0,,,17.0,52.0,74.0,538.0,52,12.0,,,,,,,,,12.0,,,
2020-05-20,AK,402,261,9.0,,46.0,31.0,14.0,14.0,12.0,15.0,38.0,344.0,20,10.0,,,,,,,,,10.0,,,10.0
2020-05-20,AL,13052,5416,5248.0,,75.0,,,,529.0,1781.0,1091.0,9479.0,2481,522.0,267.0,226.0,,3.0,,,,7.0,19.0,12.0,447.0,63.0
2020-05-20,AR,5003,2478,1883.0,,59.0,18.0,116.0,,205.0,244.0,324.0,4679.0,244,107.0,59.0,41.0,,,,2.0,,5.0,,3.0,104.0,0.0
2020-05-20,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,AZ,14897,3226,481.0,2797.0,164.0,1774.0,,,313.0,6142.0,2797.0,5958.0,6142,747.0,306.0,23.0,118.0,9.0,124.0,,,11.0,156.0,118.0,473.0,156.0
2020-05-20,CA,84057,13185,3418.0,31432.0,6119.0,113.0,547.0,517.0,3015.0,25711.0,31432.0,26914.0,25711,3374.0,1125.0,335.0,1235.0,496.0,14.0,27.0,23.0,38.0,81.0,1235.0,2058.0,81.0
2020-05-20,CO,22797,8147,1395.0,8143.0,629.0,102.0,91.0,164.0,207.0,3914.0,8143.0,10735.0,3914,1299.0,832.0,91.0,244.0,51.0,8.0,4.0,10.0,7.0,50.0,244.0,1003.0,50.0
2020-05-20,CT,39017,12455,4904.0,6847.0,563.0,,,,198.0,13944.0,6847.0,12455.0,13944,3529.0,2560.0,519.0,305.0,35.0,,,,15.0,81.0,305.0,2560.0,81.0
2020-05-20,DC,7551,1158,3521.0,,97.0,20.0,16.0,,1747.0,992.0,1812.0,4218.0,1521,407.0,44.0,313.0,41.0,7.0,,,,2.0,0.0,41.0,366.0,0.0
2020-05-20,DE,8194,2318,2207.0,2265.0,120.0,,,,425.0,859.0,2265.0,5070.0,859,310.0,188.0,76.0,22.0,1.0,,,,3.0,20.0,22.0,268.0,20.0
2020-05-20,FL,47471,13292,9026.0,15924.0,,,,,1864.0,7365.0,15924.0,22484.0,9063,2096.0,1051.0,438.0,460.0,,,,,74.0,73.0,460.0,1479.0,157.0
2020-05-20,GA,39801,10086,13574.0,4410.0,568.0,33.0,21.0,,858.0,10251.0,4410.0,20540.0,14851,1697.0,741.0,825.0,62.0,28.0,3.0,2.0,,7.0,29.0,62.0,1583.0,52.0
2020-05-20,GU,165,,,,72.0,,71.0,,22.0,,,,,5.0,,,,,,,,,5.0,,,5.0
2020-05-20,HI,643,154,5.0,,172.0,,89.0,166.0,5.0,52.0,,,,17.0,,,,,,,,,17.0,,,
2020-05-20,IA,15824,9020,1899.0,,1582.0,,,,3323.0,,4114.0,9179.0,2532,395.0,304.0,19.0,,11.0,3.0,7.0,,,47.0,19.0,319.0,55.0
2020-05-20,ID,2506,1362,34.0,,44.0,24.0,3.0,80.0,262.0,695.0,447.0,1269.0,789,77.0,73.0,1.0,,2.0,,,,,1.0,4.0,72.0,1.0
2020-05-20,IL,100418,20251,17512.0,30555.0,3003.0,173.0,261.0,,3801.0,24862.0,30555.0,45001.0,24862,4525.0,1928.0,1394.0,828.0,215.0,9.0,3.0,,38.0,38.0,828.0,3587.0,110.0
2020-05-20,IN,29274,13524,4186.0,,439.0,,,,5064.0,6088.0,3220.0,10392.0,15661,1716.0,1127.0,262.0,,6.0,,,,202.0,116.0,27.0,955.0,732.0
2020-05-20,KS,8539,5108,890.0,,531.0,29.0,,,198.0,1783.0,3496.0,3397.0,1646,178.0,115.0,56.0,,1.0,1.0,,,1.0,4.0,14.0,154.0,10.0
2020-05-20,KY,8167,4398,876.0,,347.0,5.0,5.0,309.0,,2227.0,793.0,4901.0,2473,376.0,260.0,63.0,,7.0,,,4.0,,42.0,7.0,309.0,60.0
2020-05-20,LA,35316,,,,,,,,,35316.0,,,,2608.0,1092.0,1418.0,,21.0,2.0,2.0,,19.0,54.0,47.0,2142.0,419.0
2020-05-20,MA,88970,22687,7740.0,15480.0,1601.0,,,,3825.0,37456.0,15480.0,35853.0,37456,6066.0,2462.0,309.0,370.0,103.0,,,,194.0,2620.0,370.0,3068.0,2620.0
2020-05-20,MD,42323,8566,12919.0,10153.0,823.0,,,,2106.0,7756.0,10153.0,24414.0,7756,2123.0,896.0,876.0,171.0,77.0,,,,26.0,77.0,171.0,1875.0,77.0
2020-05-20,ME,1819,1145,235.0,,28.0,3.0,,4.0,42.0,362.0,54.0,1212.0,553,73.0,,,,,,,,,73.0,,,
2020-05-20,MI,53009,19083,16432.0,,1060.0,265.0,,4240.0,2650.0,9541.0,3180.0,32865.0,16962,5060.0,2580.0,2024.0,,50.0,25.0,,101.0,101.0,202.0,101.0,4098.0,860.0
2020-05-20,MN,17670,5968,3909.0,,753.0,128.0,22.0,314.0,1787.0,4789.0,2821.0,9425.0,5424,777.0,493.0,41.0,,17.0,10.0,0.0,4.0,2.0,210.0,17.0,516.0,244.0
2020-05-20,MO,11080,4653,3656.0,,,,,221.0,554.0,1994.0,775.0,7423.0,2880,616.0,344.0,234.0,,,,,12.0,18.0,18.0,12.0,517.0,86.0
2020-05-20,MP,21,,,,,,,,,21.0,,,,2.0,,,,,,,,,2.0,,,
2020-05-20,MS,11967,3647,6472.0,655.0,46.0,420.0,,,257.0,470.0,655.0,9551.0,1761,570.0,249.0,296.0,8.0,0.0,16.0,,,1.0,0.0,8.0,546.0,16.0
2020-05-20,MT,478,429,2.0,,1.0,29.0,,,5.0,12.0,18.0,440.0,20,16.0,12.0,,,,4.0,,,,,,,
2020-05-20,NC,20122,8074,4870.0,,415.0,153.0,50.0,,1521.0,5039.0,4539.0,9454.0,6129,702.0,394.0,238.0,,7.0,1.0,1.0,,26.0,35.0,29.0,557.0,116.0
2020-05-20,ND,2095,,,,,,,,,2095.0,,,,49.0,,,,,,,,,49.0,,,
2020-05-20,NE,11122,,,,,,,,,11122.0,,,,138.0,,,,,,,,,138.0,,,
2020-05-20,NH,3868,1685,131.0,193.0,70.0,,,,206.0,1583.0,193.0,2092.0,1583,190.0,73.0,0.0,3.0,0.0,,,,3.0,111.0,3.0,76.0,111.0
2020-05-20,NJ,150399,28389,13871.0,23703.0,3925.0,,,,8779.0,71732.0,23703.0,54964.0,71732,10747.0,5511.0,1906.0,1978.0,567.0,,,,350.0,691.0,1978.0,8334.0,691.0
2020-05-20,NM,6317,784,169.0,1389.0,43.0,3679.0,,,,253.0,1389.0,4675.0,253,283.0,,,,,,,,,283.0,,,
2020-05-20,NV,7166,1649,532.0,1445.0,498.0,34.0,,,,3008.0,1445.0,2713.0,3008,378.0,156.0,46.0,49.0,57.0,1.0,,,,69.0,49.0,260.0,69.0
2020-05-20,NY,354370,,,,,,,,,354370.0,,,,23836.0,7373.0,5453.0,5607.0,1486.0,,,,1793.0,2124.0,5607.0,16105.0,2124.0
2020-05-20,OH,29436,15052,7502.0,,603.0,21.0,81.0,1018.0,1903.0,3256.0,1887.0,19425.0,8124,1781.0,1398.0,304.0,,12.0,,,19.0,12.0,36.0,26.0,1693.0,62.0
2020-05-20,OK,5532,3654,482.0,,144.0,341.0,,,217.0,694.0,1017.0,3735.0,780,299.0,230.0,24.0,,2.0,21.0,,,7.0,15.0,6.0,264.0,29.0
2020-05-20,OR,3801,1842,86.0,,135.0,67.0,47.0,70.0,1023.0,531.0,1162.0,2103.0,536,144.0,100.0,6.0,,7.0,3.0,1.0,2.0,9.0,16.0,12.0,108.0,24.0
2020-05-20,PA,64412,16731,7652.0,,835.0,,,,349.0,38845.0,,,,4767.0,3263.0,904.0,,118.0,,,,208.0,274.0,242.0,4251.0,274.0
2020-05-20,PR,2866,,,,,,,,,2866.0,,,,125.0,,,,,,,,,125.0,,,
2020-05-20,RI,13356,2994,1024.0,3388.0,,,,236.0,315.0,5399.0,3388.0,4569.0,5399,538.0,397.0,29.0,53.0,,,,0.0,4.0,55.0,53.0,430.0,55.0
2020-05-20,SC,9175,3544,3709.0,,82.0,,,,412.0,1425.0,730.0,6089.0,2355,407.0,208.0,154.0,,3.0,,,,3.0,40.0,7.0,322.0,76.0
2020-05-20,SD,4177,1247,868.0,729.0,488.0,310.0,,,535.0,0.0,729.0,3448.0,0,46.0,,,,,,,,,46.0,,,
2020-05-20,TN,18532,7386,3866.0,,375.0,,,,1718.0,5187.0,2933.0,9111.0,6488,309.0,180.0,105.0,,7.0,,,,11.0,6.0,15.0,281.0,13.0
2020-05-20,TX,51323,3967,2186.0,5702.0,491.0,,,,96.0,38881.0,5702.0,6740.0,38881,1419.0,180.0,67.0,120.0,6.0,,,,2.0,1044.0,120.0,255.0,1044.0
2020-05-20,UT,7710,2989,254.0,,186.0,281.0,272.0,,840.0,759.0,2917.0,4034.0,759,90.0,,,,,,,,,90.0,,,
2020-05-20,VA,32908,10764,5082.0,,,,,,6998.0,10064.0,10147.0,11771.0,10990,1074.0,584.0,226.0,,,,,,127.0,137.0,87.0,770.0,217.0
2020-05-20,VI,69,,,,,,,,,69.0,,,,6.0,,,,,,,,,6.0,,,
2020-05-20,VT,944,860,27.0,,11.0,1.0,,,12.0,33.0,25.0,813.0,106,54.0,49.0,,,2.0,,,,3.0,0.0,0.0,53.0,1.0
2020-05-20,WA,18971,5535,890.0,4719.0,1031.0,172.0,268.0,234.0,247.0,5875.0,4719.0,8377.0,5875,1037.0,667.0,30.0,85.0,89.0,8.0,7.0,13.0,19.0,119.0,85.0,833.0,119.0
2020-05-20,WI,13413,7136,2684.0,,504.0,151.0,,,1497.0,1441.0,4193.0,7688.0,1532,481.0,316.0,136.0,,12.0,6.0,,,4.0,7.0,42.0,431.0,8.0
2020-05-20,WV,1567,1276,113.0,,,,,,179.0,0.0,,,,69.0,58.0,3.0,,,,,,,8.0,,,
2020-05-20,WY,596,289,7.0,73.0,4.0,194.0,,,17.0,53.0,73.0,511.0,53,11.0,,,,,,,,,11.0,,,
2020-05-17,AK,396,257,9.0,,45.0,29.0,13.0,15.0,12.0,16.0,38.0,336.0,22,10.0,,,,,,,,,0.0,,,10.0
2020-05-17,AL,11771,4975,4607.0,,70.0,,,,456.0,1662.0,981.0,8541.0,2268,488.0,246.0,215.0,,3.0,,,,6.0,18.0,11.0,418.0,59.0
2020-05-17,AR,4759,2354,1781.0,,55.0,13.0,91.0,32.0,184.0,249.0,268.0,4510.0,249,98.0,49.0,33.0,,,,1.0,,5.0,,3.0,85.0,10.0
2020-05-17,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17,AZ,13937,3044,437.0,2541.0,150.0,1640.0,,,282.0,5843.0,2541.0,5553.0,5843,680.0,287.0,22.0,106.0,8.0,116.0,,,11.0,130.0,106.0,444.0,130.0
2020-05-17,CA,78839,12452,3221.0,29208.0,5804.0,104.0,526.0,490.0,2824.0,24210.0,29208.0,25421.0,24210,3261.0,1039.0,311.0,1137.0,468.0,14.0,28.0,20.0,40.0,204.0,1137.0,1920.0,204.0
2020-05-17,CO,21938,7928,1353.0,7711.0,603.0,96.0,87.0,168.0,206.0,3782.0,7711.0,10441.0,3782,1215.0,781.0,82.0,230.0,47.0,7.0,4.0,11.0,7.0,42.0,230.0,939.0,42.0
2020-05-17,CT,37419,12051,4712.0,6558.0,550.0,,,,192.0,13254.0,6558.0,12051.0,13254,3408.0,2482.0,499.0,286.0,34.0,,,,15.0,78.0,286.0,2482.0,78.0
2020-05-17,DC,7123,1122,3366.0,,96.0,19.0,16.0,,1637.0,867.0,1700.0,4054.0,1369,383.0,43.0,294.0,37.0,7.0,,,,2.0,0.0,37.0,346.0,0.0
2020-05-17,DE,7670,2134,2086.0,2100.0,113.0,,,,409.0,828.0,2100.0,4742.0,828,290.0,177.0,68.0,21.0,1.0,,,,3.0,20.0,21.0,249.0,20.0
2020-05-17,FL,45588,12771,8598.0,14905.0,,,,,1786.0,7528.0,14905.0,21514.0,9169,1973.0,986.0,419.0,431.0,,,,,68.0,69.0,431.0,1397.0,145.0
2020-05-17,GA,37552,9364,12953.0,3995.0,533.0,34.0,16.0,,646.0,10011.0,3995.0,19313.0,14244,1609.0,685.0,780.0,58.0,27.0,3.0,2.0,,8.0,46.0,58.0,1481.0,70.0
2020-05-17,GU,154,,,,61.0,,70.0,,23.0,,,,,5.0,,,,,,,,,5.0,,,5.0
2020-05-17,HI,640,154,5.0,,172.0,,89.0,166.0,5.0,49.0,,,,17.0,,,,,,,,,17.0,,,
2020-05-17,IA,14651,8223,1821.0,,1463.0,,,,3144.0,,3675.0,8368.0,2606,351.0,273.0,19.0,,10.0,2.0,7.0,,,39.0,17.0,281.0,52.0
2020-05-17,ID,2419,1335,31.0,,41.0,23.0,2.0,68.0,242.0,674.0,411.0,1227.0,780,73.0,70.0,1.0,,2.0,,,,,0.0,4.0,69.0,0.0
2020-05-17,IL,94191,19218,16616.0,27763.0,2830.0,159.0,219.0,,3643.0,23743.0,27763.0,42685.0,23743,4177.0,1785.0,1316.0,747.0,194.0,7.0,2.0,,31.0,31.0,747.0,3335.0,95.0
2020-05-17,IN,27778,12527,3916.0,,416.0,,,,4611.0,6305.0,3000.0,9972.0,14805,1607.0,1046.0,250.0,,6.0,,,,184.0,118.0,25.0,896.0,684.0
2020-05-17,KS,7886,4686,822.0,,449.0,25.0,,,184.0,1720.0,3146.0,3118.0,1622,172.0,105.0,53.0,,1.0,1.0,,,2.0,10.0,13.0,143.0,16.0
2020-05-17,KY,7688,4253,850.0,,343.0,2.0,5.0,300.0,,1935.0,738.0,4705.0,2245,332.0,230.0,56.0,,5.0,,,4.0,,37.0,7.0,270.0,55.0
2020-05-17,LA,34432,,,,,,,,,34432.0,,,,2425.0,951.0,1294.0,,18.0,0.0,1.0,,17.0,144.0,40.0,1869.0,516.0
2020-05-17,MA,86010,21674,7396.0,14277.0,1548.0,,,,3612.0,37414.0,14277.0,34230.0,37414,5797.0,2324.0,295.0,353.0,92.0,,,,179.0,2550.0,353.0,2890.0,2550.0
2020-05-17,MD,38804,8058,12052.0,8907.0,752.0,,,,1852.0,7183.0,8907.0,22714.0,7183,1876.0,779.0,777.0,154.0,67.0,,,,23.0,76.0,154.0,1646.0,76.0
2020-05-17,ME,1687,980,140.0,,22.0,2.0,,3.0,37.0,503.0,44.0,973.0,670,70.0,,,,,,,,,70.0,,,
2020-05-17,MI,51142,18411,15854.0,,1022.0,255.0,,4091.0,2557.0,9205.0,3068.0,32219.0,15854,4891.0,2445.0,1956.0,,48.0,24.0,,97.0,97.0,195.0,97.0,3912.0,880.0
2020-05-17,MN,15668,5182,3287.0,,601.0,107.0,19.0,255.0,1516.0,4701.0,2311.0,7991.0,5366,722.0,461.0,38.0,,16.0,10.0,0.0,4.0,2.0,191.0,16.0,481.0,225.0
2020-05-17,MO,10789,4531,3560.0,,,,,215.0,539.0,1942.0,755.0,7228.0,2805,594.0,249.0,196.0,,,,,11.0,29.0,106.0,11.0,498.0,83.0
2020-05-17,MP,21,,,,,,,,,21.0,,,,2.0,,,,,,,,,2.0,,,
2020-05-17,MS,11296,3492,6094.0,612.0,40.0,360.0,,,271.0,427.0,612.0,8951.0,1733,521.0,228.0,271.0,6.0,0.0,15.0,,,1.0,0.0,6.0,503.0,12.0
2020-05-17,MT,468,427,2.0,,1.0,29.0,,,4.0,5.0,11.0,437.0,20,16.0,12.0,,,,4.0,,,,,,,
2020-05-17,NC,18512,7352,4476.0,,351.0,140.0,40.0,,1289.0,4864.0,3888.0,8694.0,5930,659.0,370.0,217.0,,7.0,1.0,2.0,,26.0,36.0,29.0,518.0,112.0
2020-05-17,ND,1900,,,,,,,,,1900.0,,,,43.0,,,,,,,,,43.0,,,
2020-05-17,NE,10348,,,,,,,,,10348.0,,,,123.0,,,,,,,,,123.0,,,
2020-05-17,NH,3596,1685,131.0,193.0,70.0,,,,206.0,1311.0,193.0,2092.0,1311,172.0,73.0,0.0,3.0,0.0,,,,3.0,93.0,3.0,76.0,93.0
2020-05-17,NJ,146334,27639,13415.0,23004.0,3825.0,,,,8285.0,70166.0,23004.0,53164.0,70166,10356.0,5201.0,1807.0,1853.0,532.0,,,,331.0,632.0,1853.0,7871.0,632.0
2020-05-17,NM,5938,756,168.0,1308.0,48.0,3432.0,,,,226.0,1308.0,4404.0,226,265.0,,,,,,,,,265.0,,,
2020-05-17,NV,6857,,,,,,,,,6857.0,,,,350.0,,,,,,,,,350.0,,,
2020-05-17,NY,350121,,,,,,,,,350121.0,,,,22619.0,5733.0,3561.0,3913.0,881.0,,,,599.0,7929.0,3913.0,6095.0,5426.0
2020-05-17,OH,27923,14273,7125.0,,527.0,21.0,69.0,946.0,1792.0,3170.0,1723.0,18284.0,7916,1625.0,1307.0,269.0,,11.0,,,14.0,9.0,15.0,23.0,1568.0,34.0
2020-05-17,OK,5310,3546,442.0,,135.0,334.0,,,211.0,642.0,844.0,3749.0,717,288.0,222.0,23.0,,2.0,21.0,,,7.0,13.0,7.0,254.0,27.0
2020-05-17,OR,3623,1679,82.0,,118.0,57.0,33.0,63.0,879.0,712.0,1004.0,1895.0,724,137.0,95.0,5.0,,7.0,2.0,1.0,2.0,8.0,17.0,11.0,102.0,24.0
2020-05-17,PA,62234,15850,7297.0,,781.0,,,,324.0,37982.0,,,,4418.0,1672.0,506.0,,53.0,,,,14.0,2173.0,,,
2020-05-17,PR,2646,,,,,,,,,2646.0,,,,123.0,,,,,,,,,123.0,,,
2020-05-17,RI,12674,1042,347.0,1176.0,,,,0.0,106.0,6979.0,1176.0,1495.0,6979,338.0,117.0,8.0,19.0,,,,0.0,2.0,192.0,19.0,127.0,192.0
2020-05-17,SC,8816,3296,3450.0,,76.0,,,,383.0,1609.0,599.0,5695.0,2521,385.0,198.0,146.0,,3.0,,,,3.0,36.0,,,
2020-05-17,SD,3987,1190,859.0,696.0,475.0,264.0,,,503.0,0.0,696.0,3291.0,0,44.0,,,,,,,,,44.0,,,
2020-05-17,TN,17388,7045,3687.0,,364.0,,,,1497.0,4795.0,2498.0,8732.0,6158,298.0,176.0,97.0,,7.0,,,,10.0,8.0,14.0,273.0,11.0
2020-05-17,TX,47784,3953,2181.0,5649.0,488.0,,,,96.0,35417.0,5649.0,6718.0,35417,1336.0,180.0,67.0,120.0,6.0,,,,2.0,961.0,120.0,255.0,961.0
2020-05-17,UT,7238,2842,229.0,,177.0,233.0,245.0,,797.0,707.0,2752.0,3779.0,707,80.0,,,,,,,,,80.0,,,
2020-05-17,VA,30388,9959,4787.0,,,,,,6397.0,9245.0,9131.0,11095.0,10162,1009.0,549.0,212.0,,,,,,118.0,130.0,81.0,714.0,214.0
2020-05-17,VI,69,,,,,,,,,69.0,,,,6.0,,,,,,,,,6.0,,,
2020-05-17,VT,940,857,27.0,,11.0,1.0,,,12.0,32.0,25.0,810.0,105,54.0,49.0,,,2.0,,,,3.0,0.0,0.0,53.0,1.0
2020-05-17,WA,18433,5425,861.0,4425.0,1006.0,161.0,251.0,232.0,242.0,5830.0,4425.0,8178.0,5830,1001.0,666.0,32.0,83.0,88.0,8.0,7.0,12.0,20.0,85.0,83.0,833.0,85.0
2020-05-17,WI,12543,6677,2517.0,,458.0,147.0,,,1378.0,1366.0,3875.0,7195.0,1473,453.0,299.0,131.0,,9.0,5.0,,,3.0,6.0,34.0,411.0,8.0
2020-05-17,WV,1490,1208,107.0,,,,,,174.0,1.0,,,,67.0,55.0,3.0,,,,,,,9.0,,,
2020-05-17,WY,566,276,7.0,70.0,5.0,186.0,,,16.0,45.0,70.0,490.0,45,8.0,,,,,,,,,8.0,,,
2020-05-13,AK,383,250,9.0,,45.0,24.0,13.0,14.0,12.0,16.0,37.0,324.0,22,10.0,,,,,,,,,0.0,,,10.0
2020-05-13,AL,9889,4268,3841.0,,59.0,,,,371.0,1346.0,783.0,7247.0,1858,393.0,198.0,172.0,,2.0,,,,5.0,14.0,8.0,337.0,46.0
2020-05-13,AR,4164,2142,1549.0,,49.0,11.0,63.0,22.0,153.0,175.0,224.0,4164.0,0,90.0,49.0,33.0,,,,0.0,,5.0,3.0,,,90.0
2020-05-13,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,AZ,12176,2787,384.0,2164.0,132.0,1420.0,,,248.0,5041.0,2164.0,4971.0,5041,594.0,255.0,19.0,86.0,5.0,100.0,,,8.0,121.0,86.0,387.0,121.0
2020-05-13,CA,71141,11210,2869.0,24511.0,5206.0,91.0,477.0,416.0,2636.0,23725.0,24511.0,22905.0,23725,2846.0,937.0,280.0,984.0,432.0,9.0,25.0,13.0,42.0,124.0,984.0,1738.0,124.0
2020-05-13,CO,20475,7596,1294.0,6926.0,595.0,90.0,85.0,167.0,204.0,3517.0,6926.0,10031.0,3517,1062.0,672.0,74.0,172.0,45.0,7.0,4.0,9.0,5.0,69.0,172.0,816.0,69.0
2020-05-13,CT,34855,11298,4395.0,6099.0,516.0,,,,182.0,12272.0,6099.0,11298.0,12272,3125.0,2257.0,464.0,272.0,33.0,,,,14.0,72.0,272.0,2257.0,72.0
2020-05-13,DC,6584,1013,3071.0,,88.0,15.0,15.0,,1460.0,922.0,1472.0,3708.0,1404,350.0,34.0,271.0,38.0,5.0,,,,2.0,0.0,38.0,312.0,0.0
2020-05-13,DE,6952,1873,1932.0,1866.0,106.0,,,,387.0,788.0,1866.0,4298.0,788,247.0,145.0,63.0,18.0,1.0,,,,3.0,17.0,18.0,212.0,17.0
2020-05-13,FL,41236,11794,7910.0,13620.0,,,,,1664.0,6248.0,13620.0,19761.0,7855,1827.0,911.0,384.0,393.0,,,,,65.0,74.0,393.0,1279.0,155.0
2020-05-13,GA,35427,8945,12405.0,3739.0,494.0,35.0,15.0,,609.0,9185.0,3739.0,18423.0,13265,1517.0,662.0,737.0,51.0,27.0,3.0,2.0,,8.0,27.0,51.0,1427.0,39.0
2020-05-13,GU,151,,,,61.0,,70.0,,20.0,,,,,5.0,,,,,,,,,5.0,,,5.0
2020-05-13,HI,638,158,5.0,,170.0,,76.0,158.0,11.0,60.0,,,,17.0,,,,,,,,,17.0,,,
2020-05-13,IA,13285,7189,1663.0,,1323.0,,,,232.0,2878.0,3189.0,7460.0,2639,306.0,242.0,16.0,,10.0,1.0,7.0,,,29.0,16.0,250.0,39.0
2020-05-13,ID,2324,1256,27.0,,40.0,23.0,2.0,74.0,221.0,677.0,378.0,1164.0,781,69.0,66.0,1.0,,2.0,,,,,0.0,4.0,65.0,0.0
2020-05-13,IL,84698,17407,15034.0,23259.0,2529.0,138.0,164.0,,3390.0,22777.0,23259.0,38662.0,22777,3792.0,1611.0,1217.0,643.0,169.0,7.0,2.0,,36.0,36.0,643.0,3042.0,107.0
